#{"t_start": 1573473361.551032, "env_id": "BipedalWalker-v2"}
r,l,t
-120.580489,92,319.766091
-122.485524,87,319.883088
-126.330811,100,320.016838
-112.640348,79,320.123838
-116.594977,68,320.221851
-113.44732,116,320.373618
-112.624394,111,320.521803
-113.247901,53,320.593719
-115.295102,76,320.700983
-125.213029,99,320.835199
-113.702991,69,320.926015
-119.420802,64,321.017016
-127.835576,108,321.16919
-110.951101,104,321.308342
-130.869771,127,321.483276
-120.138908,72,321.586748
-133.496397,126,321.788083
-129.671333,95,321.942439
-120.471284,85,322.082518
-114.430841,112,322.249618
-131.26623,156,322.473139
-116.617155,62,322.567002
-122.996809,92,322.703276
-123.753889,100,322.846383
-130.788544,147,323.05992
-111.42404,106,323.20986
-109.813089,39,323.267818
-117.438638,97,323.425533
-128.141107,113,323.613932
-117.831814,96,323.763209
-109.184943,112,323.931489
-124.769191,87,324.061592
-120.968968,73,324.158931
-119.252062,75,324.265361
-118.367284,101,324.402906
-118.971563,67,324.497641
-117.774359,75,324.602271
-116.509435,59,324.695856
-121.620304,71,324.80809
-121.352491,108,324.966843
-117.177307,103,325.11344
-119.870233,84,325.239872
-115.310915,54,325.31603
-117.842647,60,325.400621
-121.590058,66,325.494355
-112.808956,50,325.568956
-119.61922,65,325.657632
-116.310601,54,325.736223
-129.047636,99,325.881526
-114.735046,70,325.97951
-120.128998,76,326.086105
-121.552677,97,326.221131
-111.378141,95,326.348023
-117.781139,85,326.465175
-118.236329,86,326.590808
-121.364672,98,326.729767
-125.552135,108,326.896224
-111.104101,52,326.974167
-121.679013,68,327.087093
-123.429512,76,327.215418
-124.521511,78,327.33893
-119.72907,140,327.546676
-115.549438,57,327.6323
-118.389259,65,327.735486
-114.516782,60,327.828527
-123.041876,96,327.983168
-109.709345,38,328.043361
-110.027358,39,328.103291
-126.092598,133,328.297701
-117.926421,66,328.394836
-121.402593,121,328.570432
-108.402256,60,328.650754
-109.083737,35,328.70185
-138.405226,207,328.972269
-116.928427,68,329.06928
-124.729837,130,329.247385
-113.242178,78,329.351579
-115.447149,75,329.45345
-118.501163,90,329.576811
-117.100153,105,329.71409
-120.962199,95,329.840638
-121.036162,77,329.952198
-131.274602,130,330.143489
-119.004998,71,330.251054
-120.861333,119,330.434518
-116.872219,70,330.547
-119.612975,80,330.674923
-113.100515,93,330.809322
-122.866203,123,330.987977
-146.695972,249,331.395598
-114.264822,79,331.522038
-120.633697,85,331.652134
-113.039767,68,331.752205
-135.249106,168,331.985558
-139.394145,151,332.187766
-115.991379,101,332.353617
-131.131996,146,332.580845
-120.888298,69,332.696221
-123.265837,91,332.832403
-124.901111,88,332.956952
-140.082381,175,333.190979
-138.043738,129,333.369974
-131.287746,109,333.515968
-123.930842,152,333.720617
-116.385518,73,333.830256
-120.368217,77,333.940848
-130.162741,98,334.074733
-135.59546,116,334.229616
-132.521711,128,334.406863
-136.895783,113,334.574179
-112.088066,75,334.691758
-136.372597,172,334.942732
-134.629193,133,335.15855
-120.382163,99,335.326756
-125.510372,93,335.499313
-115.403084,83,335.64317
-118.512515,82,335.774339
-122.867832,86,335.905982
-130.319051,130,336.100306
-117.356117,64,336.197797
-123.640358,102,336.350436
-119.536943,80,336.490438
-119.660079,58,336.586986
-125.305936,87,336.731522
-120.676557,69,336.835167
-112.712371,77,336.949088
-121.544802,108,337.098863
-120.56582,94,337.252144
-112.385544,48,337.331665
-129.173334,127,337.511936
-112.711494,119,337.666155
-114.627013,53,337.74308
-119.614414,80,337.846167
-151.280634,394,338.395841
-117.187435,63,338.483024
-122.631403,76,338.589214
-119.745587,67,338.692175
-127.047563,116,338.880265
-118.438277,72,338.983731
-123.192692,112,339.131932
-115.093041,76,339.236547
-130.235519,106,339.383485
-114.0612,62,339.471943
-151.207651,285,339.852367
-137.521538,156,340.073317
-118.266277,70,340.183378
-135.157023,164,340.422575
-131.646177,145,340.639361
-123.06572,73,340.750147
-132.27429,131,340.937863
-110.211375,82,341.062131
-137.036376,151,341.275294
-122.059435,114,341.444247
-130.124555,108,341.600111
-137.680353,166,341.83206
-126.589777,102,341.966455
-125.104746,101,342.107795
-135.218922,123,342.270474
-118.153738,110,342.415968
-122.037011,83,342.540598
-128.68547,153,342.779049
-117.910775,71,342.882216
-108.46802,63,342.966062
-122.388389,87,343.084128
-115.224111,76,343.187856
-111.779918,75,343.287823
-113.485835,53,343.361653
-129.875046,116,343.518937
-124.345998,153,343.723157
-115.72976,92,343.843749
-117.601863,121,344.009181
-112.626791,87,344.129585
-133.147923,120,344.288564
-108.78585,57,344.366675
-130.686338,143,344.553776
-112.354421,57,344.631094
-120.754693,80,344.744769
-121.009049,79,344.85095
-132.964825,124,345.013943
-123.91263,96,345.144484
-108.44585,74,345.245339
-138.91371,174,345.485113
-125.186782,135,345.662634
-112.939937,98,345.794887
-116.299494,62,345.879379
-109.945568,55,345.956746
-133.46079,157,346.166251
-145.50609,209,346.437526
-120.967681,73,346.539057
-115.278924,79,346.644207
-108.180985,35,346.693512
-114.537285,76,346.801735
-120.011307,131,346.973675
-123.383001,111,347.122258
-120.837773,74,347.224124
-112.9625,107,347.37155
-120.056079,69,347.469833
-118.764956,135,347.676323
-111.508882,43,347.740228
-122.496806,97,347.884638
-119.262457,66,347.991649
-129.142444,126,348.183888
-122.180586,74,348.300721
-111.798172,43,348.365422
-111.917025,71,348.469481
-118.622226,103,348.616696
-121.963399,87,348.740364
-118.573274,60,348.829706
-115.11106,75,348.949959
-122.352678,105,349.100961
-112.94699,116,349.267337
-115.76261,100,349.39818
-126.23562,109,349.556352
-113.79247,48,349.632065
-113.593232,56,349.706554
-112.413165,49,349.780494
-110.045452,39,349.836807
-125.2086,111,350.000934
-116.852239,54,350.079657
-122.208956,89,350.203182
-112.398073,85,350.321573
-125.482638,83,350.43285
-107.799172,57,350.512339
-120.634532,76,350.617131
-109.396039,73,350.716079
-108.340605,38,350.768131
-119.212845,106,350.908648
-118.673829,74,351.01373
-111.107375,53,351.084185
-121.477911,80,351.190748
-121.89893,95,351.328042
-120.610311,97,351.480275
-115.108769,59,351.568141
-114.76843,56,351.662672
-117.278375,59,351.755929
-115.808943,57,351.842319
-118.176335,76,351.962236
-119.724918,70,352.069302
-117.348949,56,352.152091
-119.106987,80,352.26953
-108.126873,31,352.316251
-116.72062,59,352.406134
-120.621978,68,352.506909
-118.632289,70,352.609332
-125.029735,92,352.748587
-110.920438,79,352.859869
-110.489832,51,352.934701
-125.208719,78,353.048123
-146.66951,245,353.393286
-109.457102,38,353.447921
-126.961394,99,353.593207
-107.221268,30,353.635361
-119.365702,117,353.793303
-122.350308,68,353.885543
-136.977705,125,354.055311
-116.406168,60,354.140147
-120.391271,79,354.248155
-120.320046,72,354.345166
-106.915867,29,354.388339
-123.071442,115,354.537092
-118.517826,64,354.627039
-119.340912,76,354.744833
-119.804185,109,354.889132
-122.137747,70,354.985814
-116.530112,62,355.080825
-112.546303,46,355.155543
-116.6181,97,355.293083
-108.728484,35,355.352527
-121.609286,151,355.582506
-116.344978,100,355.731391
-113.816208,151,355.946141
-121.127353,77,356.063341
-116.9003,57,356.146071
-112.70063,109,356.304209
-107.537901,56,356.38427
-107.684906,33,356.435446
-109.732159,41,356.502002
-124.550323,90,356.631161
-108.261689,48,356.702332
-107.853951,72,356.807336
-118.925894,62,356.893788
-110.514718,72,356.990899
-126.100829,95,357.130368
-116.034245,59,357.221324
-123.077695,99,357.363113
-106.905349,82,357.478868
-126.477345,93,357.605486
-107.671247,35,357.652398
-118.669596,68,357.748268
-116.567896,59,357.824417
-110.726358,81,357.935306
-109.793926,70,358.030382
-125.150944,158,358.240283
