#{"t_start": 1573855224.407611, "env_id": "Pendulum-v0"}
r,l,t
-243.315441,200,11095.89978
-122.937882,200,11100.334868
-123.697623,200,11104.805028
-3.540378,200,11109.310212
-235.898471,200,11113.803297
-121.074618,200,11118.238797
-3.855251,200,11122.688444
-122.511491,200,11127.171865
-126.314885,200,11131.620046
-232.181273,200,11136.557952
-120.083949,200,11141.547731
-234.270988,200,11146.565986
-236.810106,200,11151.537509
-2.295771,200,11156.484076
-124.800674,200,11161.416398
-231.288045,200,11166.404415
-118.165186,200,11171.384123
-229.761042,200,11176.381906
-468.946861,200,11181.415682
-2.430462,200,11186.421197
-124.026123,200,11191.401672
-121.315547,200,11196.400987
-237.843102,200,11201.482266
-122.62629,200,11206.548166
-123.239773,200,11211.634515
-123.929374,200,11216.687077
-120.53404,200,11221.734937
-121.281189,200,11226.824046
-362.360257,200,11231.901997
-121.449036,200,11236.949821
-119.29944,200,11241.999054
-230.268003,200,11247.019564
-235.369238,200,11252.0898
-235.765963,200,11257.158692
-121.751083,200,11262.207983
-227.446176,200,11267.262091
-342.894306,200,11272.324791
-118.029623,200,11277.351569
-118.892681,200,11282.40061
-231.0731,200,11287.437626
-122.114926,200,11292.489477
-123.221153,200,11297.584909
-122.28505,200,11302.61884
-124.585238,200,11307.670735
-120.815677,200,11312.716574
-120.869515,200,11317.828401
-119.795044,200,11322.910635
-125.45697,200,11327.981115
-125.31499,200,11333.05951
-322.224691,200,11338.165104
-253.354718,200,11343.272543
-121.770331,200,11348.345969
-127.031446,200,11353.457612
-249.010376,200,11358.534222
-121.966634,200,11363.600522
-120.929838,200,11368.608896
-123.168343,200,11373.658584
-229.873793,200,11378.744887
-240.260007,200,11383.888422
-124.04106,200,11388.990436
-122.59514,200,11394.105639
-3.362538,200,11399.202559
-359.318525,200,11404.31455
-128.641783,200,11409.479228
-125.970568,200,11414.650356
-467.852922,200,11419.798185
-126.648428,200,11424.922289
-342.299403,200,11430.036907
-239.355646,200,11435.140606
-126.264786,200,11440.191725
-418.732065,200,11445.187352
-352.038869,200,11450.168605
-125.079837,200,11455.206311
-225.420572,200,11460.220745
-341.664151,200,11465.259025
-125.882161,200,11470.292347
-118.407515,200,11475.311393
-122.57966,200,11480.290763
-236.001502,200,11485.297382
-1.73971,200,11490.275757
-117.574649,200,11495.294314
-125.265168,200,11500.375654
-335.616853,200,11505.46009
-387.540683,200,11510.524741
-377.338411,200,11515.611555
-122.737321,200,11520.665621
-349.067583,200,11525.740934
-234.394502,200,11530.792078
-117.905666,200,11535.870124
-122.306702,200,11540.936354
-122.19298,200,11546.016986
-121.847059,200,11551.110204
-227.281911,200,11556.154615
