#{"t_start": 1573935181.679299, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-74.240819,1000,14333.653717
27.519752,1000,14382.808648
-225.688788,868,14425.002707
2.332313,1000,14475.830062
-111.167812,357,14492.892138
20.147124,1000,14543.285156
-36.171583,1000,14595.203792
-52.137428,340,14611.871901
24.674267,1000,14663.374524
-69.713662,1000,14715.056203
-75.847003,208,14725.306337
-114.591051,375,14743.788254
-96.886895,329,14759.932807
-42.896215,175,14768.336715
-69.367062,281,14781.962933
-83.423304,1000,14831.751313
-5.492026,1000,14881.317089
-111.182371,145,14888.275612
-75.319819,1000,14939.442299
-121.099393,284,14953.402434
23.944266,1000,15003.333228
-82.993036,371,15021.618849
-22.504538,1000,15071.372079
-55.879643,263,15084.161859
-89.444499,1000,15134.82737
-21.268164,1000,15186.29495
-99.954666,1000,15236.530458
-66.666858,1000,15285.885774
-72.609761,1000,15337.055245
-106.830732,1000,15386.826296
-0.420739,1000,15436.98063
-134.042665,1000,15487.933156
-153.830372,255,15500.308214
-119.115873,245,15512.232209
-132.879958,239,15523.884046
-135.487314,196,15533.377637
136.819051,773,15571.720049
-63.9773,1000,15622.948608
-88.86928,257,15635.485831
133.288481,949,15684.032789
-37.362588,1000,15734.323316
-249.343861,966,15783.135821
-120.074296,245,15795.028577
10.37085,1000,15844.398972
-97.769283,238,15855.955532
-225.821028,780,15894.60212
-110.792187,834,15935.879801
11.176472,1000,15988.248005
-73.030636,1000,16037.926008
37.176408,1000,16087.273976
-74.099673,198,16096.815486
-90.611324,1000,16146.930081
75.435256,1000,16198.865154
-15.975332,1000,16249.314546
100.162965,838,16291.219494
-52.845471,1000,16340.249252
19.831003,1000,16389.315221
3.018557,1000,16438.612001
25.667806,1000,16490.658129
-63.932931,1000,16540.415841
-0.696885,1000,16591.462505
-49.676858,1000,16640.849069
-63.900828,1000,16692.037359
-56.65707,1000,16741.783591
-122.346325,147,16748.855748
-47.931332,1000,16799.181997
-93.627398,223,16809.935454
-11.796048,1000,16860.234909
0.019717,1000,16910.818753
-115.811749,767,16948.815253
-93.382514,1000,17000.339286
127.854748,1000,17050.972889
-50.443621,1000,17099.992456
-35.698996,1000,17149.614046
122.089173,1000,17200.201622
101.725265,1000,17252.118449
-8.596168,1000,17302.433992
-28.196157,1000,17352.93721
110.798421,1000,17402.419778
70.047303,1000,17452.884086
-9.536354,1000,17503.516916
116.055127,1000,17554.871861
-53.683567,1000,17604.143463
-37.255898,1000,17655.136212
-24.41085,1000,17706.465624
114.695645,1000,17755.944595
131.310264,798,17795.346217
-17.154359,1000,17844.423543
289.755602,594,17873.717725
122.500285,1000,17925.02942
205.910772,530,17951.316734
-74.473908,492,17975.575398
115.472868,1000,18027.424384
24.307887,1000,18077.709095
64.514546,1000,18126.66148
-2.036341,1000,18176.946795
37.191924,1000,18233.79762
180.554777,761,18275.211393
162.700828,986,18329.215287
-66.495491,1000,18383.980996
40.448314,1000,18439.97582
88.619164,1000,18494.731153
11.006441,1000,18549.969166
-22.443057,1000,18605.128481
174.367218,709,18643.635873
97.039474,1000,18698.013437
39.40285,1000,18755.008648
-82.145643,1000,18809.778002
-33.300303,1000,18863.918332
121.652445,820,18909.384984
274.173195,451,18933.841677
-94.070159,590,18965.593041
48.962004,1000,19020.972923
158.646978,700,19059.890148
195.147122,555,19090.279415
22.149105,1000,19145.96809
6.254048,1000,19202.31984
-70.791249,620,19235.900053
-66.716824,1000,19290.873907
17.050979,1000,19347.499598
-74.743787,1000,19401.813369
-93.173177,1000,19457.985256
-15.394893,1000,19512.420059
-3.171538,1000,19569.469651
108.79664,951,19623.168203
8.376467,1000,19679.235056
-23.322254,1000,19735.354211
-20.661718,1000,19792.022977
64.913916,1000,19847.412004
-82.738646,1000,19904.662346
-10.802468,1000,19962.345769
-47.846178,1000,20017.568595
-103.489309,707,20056.252339
220.408497,705,20094.924735
109.83744,981,20149.644987
33.462491,1000,20205.026581
123.081079,787,20249.286158
23.083726,1000,20305.51004
-6.246467,1000,20361.024827
-29.175276,1000,20417.894885
82.462762,961,20471.123806
146.397467,966,20523.951925
106.208426,1000,20580.457951
177.773677,895,20630.315074
148.685841,1000,20685.219085
61.674855,1000,20741.478343
16.133035,1000,20798.879898
17.490101,1000,20854.864423
49.038205,1000,20912.234327
35.940091,1000,20969.300055
203.903613,623,21003.88308
95.722365,1000,21059.779845
21.032575,1000,21115.841707
-60.330628,1000,21171.780667
60.228952,1000,21227.571028
122.779331,941,21281.250556
174.411454,980,21336.213454
-7.601127,1000,21393.313712
102.565988,1000,21448.953052
23.963914,1000,21503.466871
94.337405,1000,21559.037864
65.467022,1000,21615.004644
2.161128,122,21621.538824
12.780625,1000,21678.674942
69.289585,1000,21731.678907
125.304855,1000,21783.045909
113.36922,1000,21834.895639
-47.739016,1000,21885.963205
-56.484577,110,21891.431968
138.128121,1000,21942.436283
209.213575,593,21973.017489
-7.904523,121,21979.084254
217.21816,780,22019.961367
-16.182261,118,22025.831352
259.094339,488,22050.689486
256.464592,727,22087.578455
248.194285,335,22104.639641
247.691423,845,22148.206416
273.176804,932,22194.61587
256.544206,373,22213.634415
231.166685,619,22245.082328
-33.337807,173,22253.551459
303.621471,231,22265.143871
-24.410146,124,22271.286025
266.833681,827,22314.669996
-61.042284,701,22351.053136
240.211379,262,22364.260716
259.184955,781,22403.798718
270.024935,335,22420.847825
255.929962,454,22443.921504
41.716506,205,22454.14162
124.571429,1000,22504.893453
251.715301,346,22521.841481
301.181311,422,22542.903118
-29.950806,1000,22594.028568
275.416043,742,22631.39652
156.721002,1000,22683.197891
-127.413432,497,22708.028476
165.558454,621,22739.653808
87.131168,1000,22790.511399
263.383164,404,22810.887962
222.846637,326,22827.213712
9.685138,195,22836.984425
-15.897791,408,22857.305495
