#{"t_start": 1573434320.805452, "env_id": "LunarLanderContinuous-v2"}
r,l,t
240.712574,593,1582.053324
247.864385,449,1584.75575
201.937314,666,1588.518259
250.198379,446,1590.764437
222.299994,635,1594.534233
176.553468,776,1599.042559
289.203189,278,1600.483534
157.575843,960,1606.106543
147.941454,897,1613.028781
148.394464,883,1619.924523
219.358171,341,1621.853704
265.991481,252,1622.821529
181.018555,577,1626.359468
291.00369,260,1627.803087
240.597486,435,1629.76796
245.452374,260,1631.298758
180.014652,424,1634.00161
281.983923,215,1634.950968
219.064701,357,1637.333302
295.666934,221,1638.347945
299.585205,239,1639.56775
307.775054,226,1640.598147
232.899992,259,1642.179302
155.674284,522,1645.598792
206.08143,345,1647.743404
309.872789,266,1648.848377
181.221917,395,1651.281776
220.59144,332,1653.27874
192.396386,337,1655.136904
297.334762,234,1656.269524
220.441972,290,1657.760265
266.091019,264,1659.294751
218.524077,230,1660.335921
262.365226,633,1663.874738
236.888144,299,1665.529539
275.975941,264,1666.902531
241.125791,245,1668.405071
284.316846,237,1669.398328
54.190728,129,1669.894298
271.923182,211,1670.921253
222.764457,222,1672.334642
286.212871,250,1673.381334
218.87588,281,1675.009586
258.574195,451,1677.508264
251.658317,232,1678.849946
247.8213,253,1680.027777
265.488599,248,1681.375531
240.45068,249,1682.374675
296.447605,283,1683.927383
224.17867,378,1686.218776
280.439566,257,1687.291374
223.309484,292,1688.767305
269.509381,275,1690.377783
261.643888,300,1691.811114
235.869385,232,1693.041128
274.57043,268,1694.422315
276.516966,287,1695.985147
263.772758,301,1697.443924
275.459718,306,1699.144609
263.274743,302,1700.630032
282.894,276,1702.147993
253.159406,223,1703.064621
272.498987,324,1704.661486
268.506132,283,1706.269979
208.83823,379,1708.545184
239.595197,308,1710.051369
261.392395,289,1711.693332
239.407815,296,1713.189266
273.511121,376,1715.492557
251.280583,281,1716.667839
246.973396,299,1718.348268
289.261348,331,1720.360761
246.259933,351,1722.215121
271.643216,291,1723.814749
209.614395,263,1725.291483
215.144138,385,1727.566507
24.045351,164,1728.092085
297.143768,314,1729.686051
119.466597,769,1734.611263
199.604624,509,1737.822871
163.486261,733,1742.193747
143.176412,554,1745.974733
-56.824589,381,1748.127357
130.613005,1000,1755.469877
208.208882,468,1757.47673
279.46596,268,1758.977603
11.371238,140,1759.756133
236.309181,451,1762.105248
196.361249,499,1764.981786
275.607541,250,1766.356629
177.066511,521,1769.261516
237.699867,253,1770.308315
263.20358,276,1771.957095
179.081831,326,1773.655624
163.730626,488,1776.099008
221.491898,253,1777.646591
183.049219,440,1780.309116
280.564376,263,1781.771019
-18.756914,200,1782.674085
246.217649,283,1784.280208
242.480392,183,1784.878664
257.045715,337,1786.999598
-75.416311,1000,1795.390723
246.563336,223,1796.3995
225.153202,207,1797.386895
-51.602465,151,1798.339067
306.111676,218,1799.325661
308.475013,215,1800.281771
285.823144,207,1801.400951
254.581287,206,1802.359784
308.527111,246,1803.315577
223.662993,196,1804.425565
34.297514,195,1805.320462
240.150723,217,1806.602541
246.788348,241,1807.804072
275.548105,203,1808.76679
210.445188,229,1809.786783
22.989493,183,1810.837341
228.691519,241,1812.227701
228.038639,181,1812.813762
207.906172,209,1813.906166
284.473255,259,1815.418318
259.754513,196,1816.513485
199.054091,250,1817.595462
254.749262,192,1818.541088
212.353997,228,1820.022731
236.697024,238,1821.126971
238.313261,210,1822.071331
282.174059,222,1823.231101
280.850802,205,1824.281788
234.511651,191,1825.270569
285.941441,279,1826.906357
284.44529,245,1828.264202
253.974314,204,1829.345367
202.227698,282,1830.506929
230.925474,190,1831.469314
194.84473,231,1832.914025
225.722048,214,1833.889953
232.325618,202,1834.979323
226.705268,253,1836.085036
220.289578,213,1837.079103
300.343455,248,1838.541564
285.650566,250,1839.548452
277.498196,331,1841.654152
277.565694,229,1842.60161
238.214479,198,1843.654521
279.953967,215,1844.631367
233.589074,239,1846.129652
273.504282,215,1847.111643
229.60334,212,1848.043548
269.650291,490,1850.481259
209.113148,270,1851.490089
304.324099,217,1852.879001
307.908592,220,1853.839362
-0.300475,123,1854.292664
256.264957,210,1855.389133
192.265005,438,1858.390094
222.07731,237,1859.41767
226.854441,213,1860.461828
243.959752,328,1862.14524
210.995218,335,1864.275545
300.053866,281,1865.516078
221.10645,245,1867.065838
302.951967,225,1868.010148
242.657503,649,1871.524957
207.649887,272,1872.790833
252.693833,217,1874.038937
242.680638,261,1875.059835
256.752625,200,1876.112934
216.253686,215,1877.138257
257.956882,229,1878.543474
243.829544,215,1879.481625
285.595165,604,1883.126623
242.623468,282,1884.520236
298.677607,231,1885.694496
233.094337,238,1886.821705
215.972996,334,1888.901683
265.775036,212,1889.872993
277.83848,239,1890.89752
228.20192,249,1892.518676
241.194786,227,1893.55383
-28.639753,165,1894.409376
301.837109,244,1895.587268
217.090651,691,1899.213987
227.259627,228,1900.163046
211.513388,806,1904.956134
285.999915,277,1906.328206
302.433029,235,1907.455531
299.336339,226,1908.687392
251.939676,525,1911.883347
291.787983,243,1913.033536
235.798799,419,1915.535198
202.966057,226,1916.971448
216.778487,284,1918.673587
227.013694,242,1919.623961
229.417505,304,1921.262027
188.997265,683,1925.751075
221.560524,288,1927.36808
301.013945,232,1928.307313
288.1079,224,1929.320109
293.273167,223,1930.729069
21.581076,118,1931.204619
210.248749,257,1932.446937
220.313518,275,1933.8706
223.100093,264,1935.35663
22.721779,211,1936.379305
199.481776,400,1938.708396
240.195587,227,1939.722604
299.512999,204,1940.667446
302.733919,194,1941.73537
208.686303,374,1943.852171
218.747501,278,1945.481234
239.69634,273,1946.609882
294.058122,189,1947.682263
203.046061,457,1950.701191
290.737659,200,1951.624479
26.548689,207,1952.575829
205.772659,335,1954.54536
246.604779,277,1956.002897
224.649569,679,1960.07031
311.082196,241,1961.059771
218.495979,216,1962.061393
272.362549,218,1963.141917
302.19024,210,1964.390876
219.192816,471,1966.616276
253.332276,204,1967.508466
231.110499,293,1969.067357
199.045268,848,1974.389863
203.824101,388,1976.580641
253.614109,193,1977.714359
271.157797,192,1978.323117
235.556858,281,1979.749328
297.507247,227,1981.237477
213.013203,449,1983.917935
204.972761,673,1988.308666
9.191408,298,1989.945641
289.465859,238,1990.905612
279.510632,234,1992.020976
170.899989,881,1997.476643
217.929575,393,1999.78948
228.109203,393,2002.054543
232.022728,472,2004.994211
309.528055,249,2006.050589
218.262573,470,2009.094318
276.561736,244,2010.354455
213.426115,523,2013.877991
167.158106,384,2016.183172
286.306439,246,2017.244338
171.040899,747,2022.52633
241.19637,214,2023.821466
195.099043,359,2025.845834
22.424197,193,2026.769156
253.580541,246,2028.321215
267.820458,289,2029.823118
270.062214,393,2031.89339
262.330158,408,2034.816585
206.8212,356,2036.431902
-7.256,1000,2044.494434
196.238841,647,2048.427354
246.778272,259,2049.655644
210.294476,314,2051.182481
242.170931,224,2052.431797
188.604036,299,2054.210696
190.728015,372,2056.045637
153.494134,407,2058.023556
286.9875,320,2059.796771
261.595983,268,2061.312023
166.173245,369,2063.660711
212.18332,277,2065.108267
255.539744,274,2066.40772
280.731842,204,2067.377006
43.180426,195,2068.268578
168.949549,335,2070.336906
238.48761,356,2072.154249
24.869673,149,2072.986969
279.564421,264,2074.009616
263.77408,230,2075.555181
262.886134,217,2076.488039
201.621994,448,2079.225243
9.662948,141,2080.012484
289.364742,220,2080.955011
187.400423,303,2082.665985
160.995145,379,2084.969632
284.671384,189,2085.908641
114.412976,511,2089.186332
288.949061,298,2090.667776
202.16257,430,2093.086121
203.491985,868,2098.019605
292.08855,237,2099.01439
11.449848,146,2099.824113
213.813713,456,2102.355489
248.449637,345,2104.405909
206.688213,297,2105.87276
229.945135,431,2108.05133
251.782554,220,2108.995087
295.521436,262,2110.499924
217.251044,278,2111.616256
306.875934,245,2113.132373
1.584191,1000,2119.611917
204.128122,284,2120.986698
200.907113,364,2122.899798
254.282834,228,2124.193454
295.034208,258,2125.422819
247.175595,262,2126.814941
284.90286,275,2128.4148
257.652356,190,2129.323798
273.02155,253,2130.368682
300.361637,280,2131.93733
-33.359235,182,2132.790421
220.950687,344,2134.730548
246.411192,220,2135.657408
277.29429,281,2137.324724
226.369804,517,2140.502276
196.684814,286,2141.947381
223.377776,206,2143.013264
233.330435,658,2146.919713
-10.314784,126,2147.368832
207.811282,459,2150.223402
287.171869,289,2151.67729
273.815822,273,2152.779454
259.943553,268,2154.313986
251.72458,225,2155.347926
285.703527,251,2156.778159
278.482803,307,2158.415775
255.803731,231,2159.35452
216.273643,343,2161.513325
278.451722,292,2162.601295
292.067851,277,2164.192811
205.40399,391,2166.54258
4.34446,168,2167.3936
-40.18535,325,2168.84692
217.923481,369,2170.829061
208.872733,202,2171.767588
280.468701,314,2173.524061
217.06587,465,2176.377365
257.29174,226,2177.373591
227.585598,310,2179.185007
0.609205,125,2179.665503
271.279382,203,2180.594138
222.072309,210,2181.665384
271.872786,224,2182.999729
-22.529777,426,2185.17872
219.054249,502,2188.660222
251.922329,201,2189.577531
216.611756,241,2190.719386
-16.275819,447,2193.489511
310.515606,297,2194.947507
286.875868,256,2196.035563
105.170806,869,2202.22577
276.149479,408,2204.296901
148.062611,526,2207.355148
232.611687,301,2209.032287
245.117588,220,2209.965248
229.546288,170,2210.998312
71.157776,1000,2216.595577
-6.477316,1000,2224.341115
270.672147,167,2225.413947
282.853874,193,2226.35346
282.928947,235,2227.312147
250.740159,394,2229.603201
274.080277,208,2230.524768
281.428496,226,2231.591591
-117.168794,757,2236.163056
256.122399,482,2239.094095
258.607261,210,2240.132712
245.878105,494,2242.892058
253.197032,294,2244.327175
255.369624,172,2244.860041
294.123334,222,2246.28336
236.239491,321,2247.691509
265.630782,260,2249.27027
258.941275,454,2251.886783
215.573109,624,2255.53254
296.272081,218,2256.470085
240.325853,281,2258.10251
204.28671,215,2259.081883
292.946193,247,2260.574
258.563825,199,2261.528095
223.74754,435,2264.049103
240.259425,203,2264.983857
280.047765,208,2265.94054
137.574871,1000,2271.080826
284.990399,225,2272.512155
287.894743,242,2273.459069
236.559557,251,2274.698335
221.815309,310,2276.496011
114.593719,825,2282.021085
290.312198,325,2283.903888
1.799619,95,2284.399237
236.347403,275,2286.284196
208.938344,195,2287.381548
250.271833,544,2291.840238
295.909391,260,2293.63002
207.174083,199,2294.744378
239.676175,246,2295.919505
278.000171,263,2297.808895
257.961647,367,2300.199125
130.250674,632,2306.050552
259.924989,287,2308.108058
188.512579,711,2313.054199
211.219289,303,2314.907
-15.20682,225,2316.302491
206.977951,868,2324.426064
209.205321,223,2325.625946
19.650817,208,2326.749646
190.035863,822,2334.575735
242.890628,355,2337.222063
241.857975,324,2339.168483
226.929889,659,2344.730715
221.675219,423,2348.002524
260.96152,269,2349.731575
218.37056,446,2352.837901
249.462911,369,2355.34013
294.413857,311,2357.09605
259.107782,222,2358.375283
272.43993,214,2359.678073
243.480362,206,2360.826232
293.641924,297,2362.711528
214.269892,319,2365.006467
256.915141,571,2368.709238
255.301884,275,2370.574131
282.416422,276,2372.161648
100.722273,1000,2380.25068
248.722116,358,2382.56361
298.750317,266,2384.169375
289.274056,274,2386.171216
188.779096,229,2387.522921
255.657157,206,2388.88073
244.572109,530,2392.902087
278.770227,197,2393.98578
251.332753,195,2395.027544
250.87596,182,2396.06721
261.438061,195,2397.407603
236.301233,563,2400.824634
223.976572,287,2402.785783
220.675415,526,2406.251632
226.233569,255,2407.583213
275.804437,258,2409.277084
256.486764,229,2410.656267
294.403535,308,2412.382894
-19.117341,132,2413.314559
279.909539,278,2414.827246
267.880278,473,2417.602024
282.931003,360,2420.349142
230.8576,275,2421.679388
258.39461,515,2426.412803
275.178916,233,2427.832026
237.409747,447,2430.704761
257.783536,207,2432.331878
158.180613,471,2435.209507
246.766972,564,2439.093744
220.013103,186,2440.167099
241.753293,293,2441.887039
261.383955,286,2443.824595
254.118245,177,2444.47
17.127883,135,2445.369312
257.64121,303,2447.285178
239.421453,306,2449.11843
245.63723,314,2451.143187
-46.12286,164,2451.800396
251.145201,363,2454.121494
292.413802,212,2455.436396
234.564482,268,2457.135018
258.17514,444,2459.938338
226.753473,175,2460.977503
301.171369,222,2462.151529
227.314962,191,2463.375211
278.660126,183,2464.451944
282.477505,373,2467.26499
263.116872,213,2468.405488
257.246593,239,2469.666989
208.058583,257,2471.560335
193.131254,233,2472.793646
281.469414,206,2473.874009
232.17726,335,2476.345176
250.34261,512,2480.006629
242.346445,232,2481.242557
